date,stadium,home_team,away_team,home_tries,home_penalties,home_conversions,home_drop_goals,away_tries,away_penalties,away_conversions,away_drop_goals
1998-06-27,Pretoria,South Africa,Wales,15,1,9,0,1,2,1,0
1998-11-14,Wembley,South Africa,Wales,3,3,2,0,1,5,0,0
1998-08-29,Sydney,Australia,New Zealand,1,4,1,0,1,2,0,1
1998-08-08,Rosario,Argentina,Romania,10,0,9,0,3,1,2,0
1998-09-15,Tokyo,Japan,Argentina,4,4,3,2,4,0,3,1
1998-11-07,Piacenza,Italy,Argentina,2,3,2,0,1,4,1,0
1998-11-14,Nantes,France,Argentina,5,1,3,0,1,3,0,0
1998-11-21,Llanelli,Wales,Argentina,4,5,4,0,4,2,2,0
1998-11-21,Stade de France,France,Australia,2,3,1,0,3,5,1,0
1998-11-28,Twickenham,England,Australia,1,2,0,0,0,4,0,0
1998-11-14,Wembley,South Africa,Wales,3,3,2,0,1,5,0,0
1998-11-21,Murrayfield,Scotland,South Africa,1,1,1,0,5,2,2,0
1998-11-28,Lansdowne Road,Ireland,South Africa,1,2,1,0,3,2,3,0
1998-12-05,Twickenham,England,South Africa,1,2,1,0,1,0,1,0
1998-02-07,Lansdowne Road,Ireland,Scotland,1,2,1,1,1,4,0,0
1998-03-22,Murrayfield,Scotland,England,2,2,2,0,4,1,4,1
1998-04-04,Twickenham,England,Ireland,4,3,3,0,2,1,2,0
1998-06-06,Brisbane,Australia,England,11,3,6,0,0,0,0,0
1998-11-28,Twickenham,England,Australia,1,2,0,0,0,4,0,0
1998-06-13,Sydney,Australia,Scotland,5,4,4,0,0,1,0,0
1998-06-20,Brisbane,Australia,Scotland,4,3,2,0,1,2,0,0
1998-07-11,Melbourne,Australia,New Zealand,2,4,1,0,2,2,0,0
1998-08-01,Christchurch,New Zealand,Australia,2,3,2,0,4,1,2,0
1998-08-29,Sydney,Australia,New Zealand,1,4,1,0,1,2,0,1
1998-11-21,Stade de France,France,Australia,2,3,1,0,3,5,1,0
1998-05-03,Tokyo,Japan,Canada,3,1,2,0,3,3,3,0
1998-05-09,Hong Kong,Hong Kong,Canada,2,3,2,0,3,0,1,0
1998-05-10,Tokyo,Japan,United States of America,4,1,2,0,4,4,3,0
1998-05-16,Hong Kong,Hong Kong,United States of America,5,4,3,0,3,2,2,0
1998-05-23,Hong Kong,Hong Kong,Japan,3,4,2,0,6,0,4,0
1998-05-23,Vancouver,Canada,United States of America,2,1,2,0,2,1,1,0
1998-06-06,Burlington,United States of America,Canada,0,1,0,0,3,6,2,0
1998-06-07,Tokyo,Japan,Hong Kong,1,3,1,0,2,1,2,0
1998-06-13,San Francisco,United States of America,Japan,2,3,1,0,3,2,2,0
1998-06-13,Shawnigan Lake,Canada,Hong Kong,5,2,2,1,2,0,1,0
